Name,Date,Time,URL,Category,Probability,Color
srh_I_2023-03-11T07:33:27_6200.fit,2023-03-11,07:33:27,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T07:33:27_6200.fit,Ok,1,red
srh_I_2023-03-11T07:41:54_6200.fit,2023-03-11,07:41:54,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T07:41:54_6200.fit,Bad,1,green
srh_I_2023-03-11T07:45:30_6200.fit,2023-03-11,07:45:30,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T07:45:30_6200.fit,Ok,1,red
srh_I_2023-03-11T08:17:33_6200.fit,2023-03-11,08:17:33,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T08:17:33_6200.fit,Ok,1,red
srh_I_2023-03-11T06:33:41_6200.fit,2023-03-11,06:33:41,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T06:33:41_6200.fit,Ok,1,red
srh_I_2023-03-11T07:29:49_6200.fit,2023-03-11,07:29:49,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T07:29:49_6200.fit,Ok,1,red
srh_I_2023-03-11T07:49:09_6200.fit,2023-03-11,07:49:09,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T07:49:09_6200.fit,Ok,1,red
srh_I_2023-03-11T08:13:50_6200.fit,2023-03-11,08:13:50,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T08:13:50_6200.fit,Ok,1,red
srh_I_2023-03-11T07:01:06_6200.fit,2023-03-11,07:01:06,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T07:01:06_6200.fit,Ok,1,red
srh_I_2023-03-11T07:13:06_6200.fit,2023-03-11,07:13:06,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T07:13:06_6200.fit,Ok,1,red
srh_I_2023-03-11T07:25:02_6200.fit,2023-03-11,07:25:02,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T07:25:02_6200.fit,Ok,1,red
srh_I_2023-03-11T08:21:13_6200.fit,2023-03-11,08:21:13,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T08:21:13_6200.fit,Ok,1,red
srh_I_2023-03-11T05:29:26_6200.fit,2023-03-11,05:29:26,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T05:29:26_6200.fit,Bad,1,green
srh_I_2023-03-11T06:37:13_6200.fit,2023-03-11,06:37:13,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T06:37:13_6200.fit,Ok,1,red
srh_I_2023-03-12T02:37:39_6200.fit,2023-03-12,02:37:39,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T02:37:39_6200.fit,Ok,1,red
srh_I_2023-03-12T03:09:21_6200.fit,2023-03-12,03:09:21,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T03:09:21_6200.fit,Ok,1,red
srh_I_2023-03-12T03:29:19_6200.fit,2023-03-12,03:29:19,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T03:29:19_6200.fit,Ok,1,red
srh_I_2023-03-11T08:24:48_6200.fit,2023-03-11,08:24:48,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T08:24:48_6200.fit,Ok,1,red
srh_I_2023-03-11T08:29:47_6200.fit,2023-03-11,08:29:47,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T08:29:47_6200.fit,Ok,1,red
srh_I_2023-03-11T08:37:03_6200.fit,2023-03-11,08:37:03,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T08:37:03_6200.fit,Ok,1,red
srh_I_2023-03-12T02:57:36_6200.fit,2023-03-12,02:57:36,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T02:57:36_6200.fit,Ok,1,red
srh_I_2023-03-12T03:05:49_6200.fit,2023-03-12,03:05:49,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T03:05:49_6200.fit,Ok,1,red
srh_I_2023-03-12T03:37:32_6200.fit,2023-03-12,03:37:32,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T03:37:32_6200.fit,Ok,1,red
srh_I_2023-03-12T03:21:06_6200.fit,2023-03-12,03:21:06,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T03:21:06_6200.fit,Ok,1,red
srh_I_2023-03-12T03:01:07_6200.fit,2023-03-12,03:01:07,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T03:01:07_6200.fit,Ok,1,red
srh_I_2023-03-12T03:34:00_6200.fit,2023-03-12,03:34:00,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T03:34:00_6200.fit,Ok,1,red
srh_I_2023-03-11T08:33:24_6200.fit,2023-03-11,08:33:24,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230311/srh_I_2023-03-11T08:33:24_6200.fit,Ok,1,red
srh_I_2023-03-12T02:13:01_6200.fit,2023-03-12,02:13:01,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T02:13:01_6200.fit,Ok,1,red
srh_I_2023-03-12T02:21:14_6200.fit,2023-03-12,02:21:14,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T02:21:14_6200.fit,Ok,1,red
srh_I_2023-03-12T03:17:34_6200.fit,2023-03-12,03:17:34,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T03:17:34_6200.fit,Ok,1,red
srh_I_2023-03-12T03:25:48_6200.fit,2023-03-12,03:25:48,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T03:25:48_6200.fit,Ok,1,red
srh_I_2023-03-12T01:21:23_6200.fit,2023-03-12,01:21:23,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T01:21:23_6200.fit,Bad,1,green
srh_I_2023-03-12T01:29:36_6200.fit,2023-03-12,01:29:36,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T01:29:36_6200.fit,Bad,1,green
srh_I_2023-03-12T02:25:55_6200.fit,2023-03-12,02:25:55,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T02:25:55_6200.fit,Ok,1,red
srh_I_2023-03-12T02:52:55_6200.fit,2023-03-12,02:52:55,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T02:52:55_6200.fit,Ok,1,red
srh_I_2023-03-12T03:41:04_6200.fit,2023-03-12,03:41:04,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T03:41:04_6200.fit,Ok,1,red
srh_I_2023-03-12T03:45:46_6200.fit,2023-03-12,03:45:46,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T03:45:46_6200.fit,Ok,1,red
srh_I_2023-03-12T06:29:56_6200.fit,2023-03-12,06:29:56,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T06:29:56_6200.fit,Ok,1,red
srh_I_2023-03-12T06:33:30_6200.fit,2023-03-12,06:33:30,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T06:33:30_6200.fit,Ok,1,red
srh_I_2023-03-12T06:37:04_6200.fit,2023-03-12,06:37:04,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T06:37:04_6200.fit,Ok,1,red
srh_I_2023-03-12T06:48:53_6200.fit,2023-03-12,06:48:53,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T06:48:53_6200.fit,Ok,1,red
srh_I_2023-03-12T06:45:21_6200.fit,2023-03-12,06:45:21,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T06:45:21_6200.fit,Ok,1,red
srh_I_2023-03-12T06:53:38_6200.fit,2023-03-12,06:53:38,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T06:53:38_6200.fit,Ok,1,red
srh_I_2023-03-12T04:17:31_6200.fit,2023-03-12,04:17:31,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T04:17:31_6200.fit,Bad,1,green
srh_I_2023-03-12T04:21:03_6200.fit,2023-03-12,04:21:03,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T04:21:03_6200.fit,Bad,1,green
srh_I_2023-03-12T05:05:53_6200.fit,2023-03-12,05:05:53,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T05:05:53_6200.fit,Bad,1,green
srh_I_2023-03-12T04:01:03_6200.fit,2023-03-12,04:01:03,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T04:01:03_6200.fit,Ok,1,red
srh_I_2023-03-12T04:05:45_6200.fit,2023-03-12,04:05:45,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T04:05:45_6200.fit,Bad,1,green
srh_I_2023-03-12T04:37:33_6200.fit,2023-03-12,04:37:33,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T04:37:33_6200.fit,Bad,1,green
srh_I_2023-03-12T04:52:53_6200.fit,2023-03-12,04:52:53,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T04:52:53_6200.fit,Bad,1,green
srh_I_2023-03-12T05:29:34_6200.fit,2023-03-12,05:29:34,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T05:29:34_6200.fit,Bad,1,green
srh_I_2023-03-12T06:01:24_6200.fit,2023-03-12,06:01:24,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T06:01:24_6200.fit,Bad,1,green
srh_I_2023-03-12T06:13:22_6200.fit,2023-03-12,06:13:22,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T06:13:22_6200.fit,Bad,1,green
srh_I_2023-03-12T07:49:44_6200.fit,2023-03-12,07:49:44,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T07:49:44_6200.fit,Ok,1,red
srh_I_2023-03-12T08:01:43_6200.fit,2023-03-12,08:01:43,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T08:01:43_6200.fit,Ok,1,red
srh_I_2023-03-12T08:25:39_6200.fit,2023-03-12,08:25:39,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T08:25:39_6200.fit,Ok,1,red
srh_I_2023-03-12T08:41:19_6200.fit,2023-03-12,08:41:19,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T08:41:19_6200.fit,Ok,1,red
srh_I_2023-03-13T01:01:24_6200.fit,2023-03-13,01:01:24,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T01:01:24_6200.fit,Bad,1,green
srh_I_2023-03-13T01:29:34_6200.fit,2023-03-13,01:29:34,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T01:29:34_6200.fit,Ok,1,red
srh_I_2023-03-13T02:01:17_6200.fit,2023-03-13,02:01:17,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T02:01:17_6200.fit,Bad,1,green
srh_I_2023-03-13T01:33:05_6200.fit,2023-03-13,01:33:05,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T01:33:05_6200.fit,Bad,1,green
srh_I_2023-03-13T01:37:47_6200.fit,2023-03-13,01:37:47,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T01:37:47_6200.fit,Bad,1,green
srh_I_2023-03-13T02:05:59_6200.fit,2023-03-13,02:05:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T02:05:59_6200.fit,Bad,1,green
srh_I_2023-03-12T07:17:27_6200.fit,2023-03-12,07:17:27,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T07:17:27_6200.fit,Ok,1,red
srh_I_2023-03-12T07:41:24_6200.fit,2023-03-12,07:41:24,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T07:41:24_6200.fit,Ok,1,red
srh_I_2023-03-12T07:53:23_6200.fit,2023-03-12,07:53:23,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T07:53:23_6200.fit,Ok,1,red
srh_I_2023-03-12T08:13:42_6200.fit,2023-03-12,08:13:42,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T08:13:42_6200.fit,Ok,1,red
srh_I_2023-03-12T08:37:41_6200.fit,2023-03-12,08:37:41,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T08:37:41_6200.fit,Ok,1,red
srh_I_2023-03-12T07:33:04_6200.fit,2023-03-12,07:33:04,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T07:33:04_6200.fit,Ok,1,red
srh_I_2023-03-12T07:56:59_6200.fit,2023-03-12,07:56:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T07:56:59_6200.fit,Ok,1,red
srh_I_2023-03-12T08:05:19_6200.fit,2023-03-12,08:05:19,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T08:05:19_6200.fit,Ok,1,red
srh_I_2023-03-12T08:08:52_6200.fit,2023-03-12,08:08:52,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T08:08:52_6200.fit,Ok,1,red
srh_I_2023-03-12T08:53:17_6200.fit,2023-03-12,08:53:17,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T08:53:17_6200.fit,Ok,1,red
srh_I_2023-03-12T07:09:05_6200.fit,2023-03-12,07:09:05,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T07:09:05_6200.fit,Ok,1,red
srh_I_2023-03-12T07:01:57_6200.fit,2023-03-12,07:01:57,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T07:01:57_6200.fit,Ok,1,red
srh_I_2023-03-12T07:13:52_6200.fit,2023-03-12,07:13:52,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T07:13:52_6200.fit,Ok,1,red
srh_I_2023-03-12T07:25:51_6200.fit,2023-03-12,07:25:51,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T07:25:51_6200.fit,Ok,1,red
srh_I_2023-03-12T08:44:57_6200.fit,2023-03-12,08:44:57,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T08:44:57_6200.fit,Ok,1,red
srh_I_2023-03-12T08:29:16_6200.fit,2023-03-12,08:29:16,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230312/srh_I_2023-03-12T08:29:16_6200.fit,Ok,1,red
srh_I_2023-03-13T02:53:04_6200.fit,2023-03-13,02:53:04,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T02:53:04_6200.fit,Ok,1,red
srh_I_2023-03-13T03:01:17_6200.fit,2023-03-13,03:01:17,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T03:01:17_6200.fit,Ok,1,red
srh_I_2023-03-13T02:17:50_6200.fit,2023-03-13,02:17:50,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T02:17:50_6200.fit,Ok,1,red
srh_I_2023-03-13T03:09:32_6200.fit,2023-03-13,03:09:32,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T03:09:32_6200.fit,Ok,1,red
srh_I_2023-03-13T03:25:58_6200.fit,2023-03-13,03:25:58,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T03:25:58_6200.fit,Bad,1,green
srh_I_2023-03-13T03:49:32_6200.fit,2023-03-13,03:49:32,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T03:49:32_6200.fit,Bad,1,green
srh_I_2023-03-13T04:26:01_6200.fit,2023-03-13,04:26:01,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T04:26:01_6200.fit,Bad,1,green
srh_I_2023-03-13T04:37:47_6200.fit,2023-03-13,04:37:47,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T04:37:47_6200.fit,Bad,1,green
srh_I_2023-03-13T03:13:03_6200.fit,2023-03-13,03:13:03,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T03:13:03_6200.fit,Ok,1,red
srh_I_2023-03-13T03:41:17_6200.fit,2023-03-13,03:41:17,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T03:41:17_6200.fit,Ok,1,red
srh_I_2023-03-13T03:05:59_6200.fit,2023-03-13,03:05:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T03:05:59_6200.fit,Ok,1,red
srh_I_2023-03-13T03:21:16_6200.fit,2023-03-13,03:21:16,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T03:21:16_6200.fit,Ok,1,red
srh_I_2023-03-13T02:41:19_6200.fit,2023-03-13,02:41:19,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T02:41:19_6200.fit,Bad,1,green
srh_I_2023-03-13T03:33:02_6200.fit,2023-03-13,03:33:02,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T03:33:02_6200.fit,Ok,1,red
srh_I_2023-03-13T03:37:44_6200.fit,2023-03-13,03:37:44,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T03:37:44_6200.fit,Ok,1,red
srh_I_2023-03-13T07:25:27_6200.fit,2023-03-13,07:25:27,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T07:25:27_6200.fit,Ok,1,red
srh_I_2023-03-13T07:45:43_6200.fit,2023-03-13,07:45:43,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T07:45:43_6200.fit,Ok,1,red
srh_I_2023-03-13T08:05:54_6200.fit,2023-03-13,08:05:54,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T08:05:54_6200.fit,Ok,1,red
srh_I_2023-03-13T05:29:57_6200.fit,2023-03-13,05:29:57,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T05:29:57_6200.fit,Bad,1,green
srh_I_2023-03-13T08:17:55_6200.fit,2023-03-13,08:17:55,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T08:17:55_6200.fit,Ok,1,red
srh_I_2023-03-13T05:41:45_6200.fit,2023-03-13,05:41:45,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T05:41:45_6200.fit,Bad,1,green
srh_I_2023-03-13T07:09:59_6200.fit,2023-03-13,07:09:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T07:09:59_6200.fit,Ok,1,red
srh_I_2023-03-13T06:53:21_6200.fit,2023-03-13,06:53:21,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T06:53:21_6200.fit,Ok,1,red
srh_I_2023-03-13T07:17:07_6200.fit,2023-03-13,07:17:07,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T07:17:07_6200.fit,Ok,1,red
srh_I_2023-03-13T07:49:19_6200.fit,2023-03-13,07:49:19,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T07:49:19_6200.fit,Bad,1,green
srh_I_2023-03-13T07:52:51_6200.fit,2023-03-13,07:52:51,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T07:52:51_6200.fit,Ok,1,red
srh_I_2023-03-13T08:33:35_6200.fit,2023-03-13,08:33:35,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T08:33:35_6200.fit,Ok,1,red
srh_I_2023-03-13T07:21:52_6200.fit,2023-03-13,07:21:52,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T07:21:52_6200.fit,Ok,1,red
srh_I_2023-03-13T07:33:47_6200.fit,2023-03-13,07:33:47,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T07:33:47_6200.fit,Ok,1,red
srh_I_2023-03-13T07:37:21_6200.fit,2023-03-13,07:37:21,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T07:37:21_6200.fit,Ok,1,red
srh_I_2023-03-13T07:40:59_6200.fit,2023-03-13,07:40:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T07:40:59_6200.fit,Ok,1,red
srh_I_2023-03-13T08:25:14_6200.fit,2023-03-13,08:25:14,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T08:25:14_6200.fit,Ok,1,red
srh_I_2023-03-14T03:01:14_6200.fit,2023-03-14,03:01:14,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T03:01:14_6200.fit,Ok,1,red
srh_I_2023-03-14T03:37:38_6200.fit,2023-03-14,03:37:38,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T03:37:38_6200.fit,Ok,1,red
srh_I_2023-03-14T02:49:30_6200.fit,2023-03-14,02:49:30,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T02:49:30_6200.fit,Ok,1,red
srh_I_2023-03-14T02:57:43_6200.fit,2023-03-14,02:57:43,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T02:57:43_6200.fit,Ok,1,red
srh_I_2023-03-14T03:09:27_6200.fit,2023-03-14,03:09:27,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T03:09:27_6200.fit,Ok,1,red
srh_I_2023-03-14T03:17:40_6200.fit,2023-03-14,03:17:40,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T03:17:40_6200.fit,Ok,1,red
srh_I_2023-03-14T03:41:10_6200.fit,2023-03-14,03:41:10,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T03:41:10_6200.fit,Ok,1,red
srh_I_2023-03-14T03:25:54_6200.fit,2023-03-14,03:25:54,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T03:25:54_6200.fit,Ok,1,red
srh_I_2023-03-14T03:29:26_6200.fit,2023-03-14,03:29:26,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T03:29:26_6200.fit,Ok,1,red
srh_I_2023-03-14T03:45:52_6200.fit,2023-03-14,03:45:52,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T03:45:52_6200.fit,Ok,1,red
srh_I_2023-03-14T02:45:59_6200.fit,2023-03-14,02:45:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T02:45:59_6200.fit,Ok,1,red
srh_I_2023-03-14T03:12:59_6200.fit,2023-03-14,03:12:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T03:12:59_6200.fit,Ok,1,red
srh_I_2023-03-14T03:21:12_6200.fit,2023-03-14,03:21:12,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T03:21:12_6200.fit,Ok,1,red
srh_I_2023-03-14T01:09:38_6200.fit,2023-03-14,01:09:38,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T01:09:38_6200.fit,Ok,1,red
srh_I_2023-03-14T01:49:40_6200.fit,2023-03-14,01:49:40,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T01:49:40_6200.fit,Ok,1,red
srh_I_2023-03-14T02:37:46_6200.fit,2023-03-14,02:37:46,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T02:37:46_6200.fit,Ok,1,red
srh_I_2023-03-14T03:52:55_6200.fit,2023-03-14,03:52:55,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T03:52:55_6200.fit,Ok,1,red
srh_I_2023-03-14T01:24:55_6200.fit,2023-03-14,01:24:55,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T01:24:55_6200.fit,Bad,1,green
